,label1,label2,text
549,2,2,I am starving and hence require daily meals. please supply meals for me. I cannot cook food at my home as I do not have groceries and cooking oil.
550,2,5,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too.
551,1,2,5 people trapped with no internet in my locality I want bread and rice for my home
552,1,3,requesting mobile recharge for 2 phones Reduce oil prices immidiately
553,1,4,network coverage is weak in my house There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
554,1,5,no connectivity in wifi router due to some wiring problem. Me and family stranded on roadside on the way to mysore. Car is not working.
555,1,0,I am not able to call helplines I am not able to contact my friend from past few days. I think his life is in danger.
556,1,5,my phone is damaged. Requesting spare Residing in green zone but not able to get travel permssion even for getting essential household items.
557,1,3,is it possible to deliver a phone in kormangla as mine is not working Fuel is precious. Please use it wisely.
558,1,3,due to sim card issue I was not able to create hotspot If you fuel your journey on the opinion of others you are going to run out of gas.
559,1,4,the network tower broken down in Whitefield my aunt is feeling uneasiness since morning. This can be a symptom of corona. Send check up team immediately.
560,1,5,calls are not connecting from airtel Few days back my vehicle was seized by police now don't have any means of transport.
561,1,2,I was trying to connect to my family. someone please guide me. Even though the local auhtorities have arranged for raw vegetables for us to have please provide us with oil and spices to cook them which we have been asking for so long.
562,1,3,Due to frequent power cuts i am not able to watch tv or radio.  All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people.
563,1,5,Why governement is not spending money to improve the communication services in India? Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume.
564,1,2,Why call center/customer care of COVID19-HelpCare do not respond on time. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
565,1,0,Helplines numbers are not working properly. Please update them. I saw bruises on my maid face. I think she is a victim of domestic violence.
566,1,4,Tower in my area has sparking issues. I am hungry from last three days. My glucose level is very low and bp is very high. Need help urgently.
567,1,3,Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour. Ambulances are unable to function due to scarecitry of fuel.
568,1,2,Telecom companies have raised the prices of net pack so much that they are not affordable. Dry ration provided is of bad quality. People are getting sick after consuming them.
